nombre,actividad_tipo,municipio_codigo,municipio_nombre,longitud,latitud,year
Autana Cafe & Arepas,bar cafeteria,38001,Adeje,-16.7318893,28.12010852,2016-01-01
Austria,bar cafeteria,38040,Santiago del Teide,-16.84240537,28.24628016,2016-01-01
Australia,bar,38026,La Orotava,-16.51924382,28.39350126,2017-01-01
Aurora VV,vivienda vacacional,38006,Arona,-16.72292465,28.05279853,2017-01-01
Aurora Granaderas B VV,vivienda vacacional,38022,Icod de los Vinos,-16.72092435,28.37105112,2016-01-01
Aurora Granaderas B VV,vivienda vacacional,38022,Icod de los Vinos,-16.72092435,28.37105112,2019-01-01
Aurora Granaderas B VV,vivienda vacacional,38022,Icod de los Vinos,-16.72092435,28.37105112,2018-01-01
Aurora Granaderas B VV,vivienda vacacional,38022,Icod de los Vinos,-16.72092435,28.37105112,2017-01-01
Aurora Granaderas A VV,vivienda vacacional,38022,Icod de los Vinos,-16.72096253,28.37110842,2018-01-01
Aurora Granaderas A VV,vivienda vacacional,38022,Icod de los Vinos,-16.72096253,28.37110842,2017-01-01
Aurora Granaderas A VV,vivienda vacacional,38022,Icod de los Vinos,-16.72096253,28.37110842,2016-01-01
Aurora,cafeteria,38038,Santa Cruz de Tenerife,-16.25353906,28.46869825,2016-01-01
Aurora,bar cafeteria,38038,Santa Cruz de Tenerife,-16.26130871,28.46743256,2016-01-01
Aurora,cafeteria,38038,Santa Cruz de Tenerife,-16.25353906,28.46869825,2017-01-01
Aurea VV,vivienda vacacional,38038,Santa Cruz de Tenerife,-16.25699329,28.45849442,2019-01-01
Aupemate Viajes,agencia de viajes,38001,Adeje,-16.77643008,28.11803629,2017-01-01
Aupemate Viajes,agencia de viajes,38001,Adeje,-16.77643008,28.11803629,2018-01-01
Aupemate Viajes,agencia de viajes,38001,Adeje,-16.77643008,28.11803629,2016-01-01
Aulario,bar cafeteria,38023,La Laguna,-16.3035042,28.46908254,2017-01-01
Augustina's,restaurante,38001,Adeje,-16.73677271,28.0863122,2017-01-01
Auditorio de Los Silos,bar cafeteria,38042,Los Silos,-16.81965341,28.36637299,2016-01-01
Auditorio Cafe,bar cafeteria,38039,Santa Úrsula,-16.50076459,28.42071102,2018-01-01
Auditorio Cafe,bar cafeteria,38039,Santa Úrsula,-16.50076459,28.42071102,2017-01-01
Auditorio Cafe,bar cafeteria,38039,Santa Úrsula,-16.50076459,28.42071102,2016-01-01
Auditen,optica ortopedia audicion,38038,Santa Cruz de Tenerife,-16.25943,28.466414,2018-01-01
Auditen,optica ortopedia audicion,38038,Santa Cruz de Tenerife,-16.25943,28.466414,2017-01-01
Auditen,optica ortopedia audicion,38038,Santa Cruz de Tenerife,-16.25943,28.466414,2016-01-01
Au Petit Paris,restaurante,38006,Arona,-16.65248308,28.0127254,2016-01-01
Au Palais Des Sports,bar,38006,Arona,-16.65750452,28.00804874,2017-01-01
Au Fin Palais,restaurante,38035,San Miguel,-16.60160222,28.0292852,2017-01-01
Atuey de Tegueste,actividades deporte ocio,38046,Tegueste,-16.31699549,28.5213861,2018-01-01
Attak,bar,38006,Arona,-16.73184304,28.06509308,2016-01-01
Atocha,cafeteria,38023,La Laguna,-16.30840614,28.47278612,2017-01-01
Atmosphere,bar,38001,Adeje,-16.7347413,28.08181672,2017-01-01
Atmosfera,bar,38028,Puerto de la Cruz,-16.55312194,28.41712918,2016-01-01
Atmosfera,bar,38028,Puerto de la Cruz,-16.55328716,28.41706014,2016-01-01
Atletismo Trotamundos de Candelaria,actividades deporte ocio,38011,Candelaria,-16.37582627,28.35083432,2018-01-01
Atletico Studio 54,actividades deporte ocio,38046,Tegueste,-16.34165288,28.52399448,2018-01-01
Atleet,articulos deportivos,38023,La Laguna,-16.31919233,28.48956115,2021-01-01
Atlasperdomo IT,informador turistico,38040,Santiago del Teide,-16.84181743,28.23568923,2016-01-01
Atlas Tenerife IT,informador turistico,38040,Santiago del Teide,-16.84023587,28.23032536,2016-01-01
Atlas Car IT,informador turistico,38001,Adeje,-16.77567813,28.12159438,2017-01-01
Atlas Car IT,informador turistico,38001,Adeje,-16.77567813,28.12159438,2016-01-01
Atlantistravel IT,informador turistico,38001,Adeje,-16.73446046,28.07634302,2017-01-01
Atlantistravel IT,informador turistico,38001,Adeje,-16.73446046,28.07634302,2016-01-01
Atlantis Park,restaurante,38023,La Laguna,-16.33061335,28.56820731,2016-01-01
Atlantis Bistro & Sports,restaurante,38001,Adeje,-16.73218605,28.11743416,2017-01-01
Atlantis,cafeteria,38001,Adeje,-16.73257676,28.08122208,2017-01-01
Atlantis,restaurante,38001,Adeje,-16.73538252,28.08178338,2017-01-01
Atlantis,bar cafeteria,38039,Santa Úrsula,-16.50508297,28.41578246,2016-01-01
Atlantis,bar cafeteria,38039,Santa Úrsula,-16.50508297,28.41578246,2018-01-01
Atlantis,bar cafeteria,38039,Santa Úrsula,-16.50508297,28.41578246,2017-01-01
Atlantikreisen IT,informador turistico,38026,La Orotava,-16.52876087,28.39567674,2017-01-01
Atlantikreisen IT,informador turistico,38026,La Orotava,-16.52876087,28.39567674,2016-01-01
Atlantida,bar cafeteria,38022,Icod de los Vinos,-16.71981071,28.3684366,2017-01-01
Atlantida,bar cafeteria,38038,Santa Cruz de Tenerife,-16.28170723,28.45180787,2016-01-01
Atlantida,bar cafeteria,38038,Santa Cruz de Tenerife,-16.28170723,28.45180787,2018-01-01
Atlantida,bar cafeteria,38038,Santa Cruz de Tenerife,-16.28170723,28.45180787,2019-01-01
Atlantida,bar cafeteria,38038,Santa Cruz de Tenerife,-16.28170723,28.45180787,2017-01-01
Atlantico VV,vivienda vacacional,38006,Arona,-16.64188228,28.00926149,2017-01-01
Atlantico VV,vivienda vacacional,38006,Arona,-16.64198834,28.00875986,2020-01-01
Atlantico VV,vivienda vacacional,38006,Arona,-16.64188228,28.00926149,2018-01-01
Atlantico Excursiones,agencia de viajes,38001,Adeje,-16.73119908,28.07662112,2016-01-01
Atlantico Excursiones,agencia de viajes,38001,Adeje,-16.73396227,28.08438721,2017-01-01
Atlantico Excursiones,agencia de viajes,38001,Adeje,-16.73255404,28.07401022,2017-01-01
Atlantico Excursiones,agencia de viajes,38035,San Miguel,-16.61146095,28.05388532,2017-01-01
Atlantico 2,bar,38006,Arona,-16.65731594,28.00903339,2019-01-01
Atlantico 2,bar,38006,Arona,-16.65731594,28.00903339,2018-01-01
Atlantico 2,bar,38006,Arona,-16.65731594,28.00903339,2017-01-01
Atlantico 2,bar,38006,Arona,-16.65731594,28.00903339,2016-01-01
Atlantico,restaurante,38001,Adeje,-16.7369524,28.08664688,2017-01-01
Atlantico,bar cafeteria,38006,Arona,-16.65823067,28.00802008,2016-01-01
Atlantico,restaurante,38006,Arona,-16.6414172,28.00768999,2017-01-01
Atlantico,bar,38006,Arona,-16.65772919,28.0078081,2016-01-01
Atlantico,bar,38006,Arona,-16.65772919,28.0078081,2017-01-01
Atlantico,bar,38006,Arona,-16.65772919,28.0078081,2018-01-01
Atlantico,restaurante,38006,Arona,-16.73371802,28.05518896,2017-01-01
Atlantico,bar,38006,Arona,-16.65772919,28.0078081,2019-01-01
Atlantico,moda complementos,38028,Puerto de la Cruz,-16.54772825,28.41708611,2022-01-01
Atlanticcar IT,informador turistico,38001,Adeje,-16.72529936,28.08730195,2016-01-01
Atlanticcar IT,informador turistico,38001,Adeje,-16.72529936,28.08730195,2017-01-01
Atlantic View II VV,vivienda vacacional,38022,Icod de los Vinos,-16.72317744,28.37808341,2017-01-01
Atlantic View,alojamiento extrahotelero,38006,Arona,-16.643198,28.00476099,2017-01-01
Atlantic View,vivienda vacacional,38006,Arona,-16.64329571,28.00518785,2019-01-01
Atlantic View,vivienda vacacional,38006,Arona,-16.64335266,28.00518392,2020-01-01
Atlantic View,alojamiento extrahotelero,38006,Arona,-16.643198,28.00476099,2018-01-01
Atlantic View,alojamiento extrahotelero,38006,Arona,-16.643198,28.00476099,2016-01-01
Atlantic Prestige IT,informador turistico,38001,Adeje,-16.73497653,28.07836345,2016-01-01
Atlantic Prestige Group IT,informador turistico,38001,Adeje,-16.74059799,28.09132022,2016-01-01
Atlantic Ocean VV,vivienda vacacional,38032,El Rosario,-16.33148996,28.40321473,2017-01-01
Atlantic Ocean VV,vivienda vacacional,38032,El Rosario,-16.33148996,28.40321473,2018-01-01
Atlantic Ocean VV,vivienda vacacional,38032,El Rosario,-16.33148996,28.40321473,2016-01-01
Atlantic Holiday Center,alojamiento hotelero,38001,Adeje,-16.78324313,28.12742071,2017-01-01
Atlantic Holiday Center,alojamiento hotelero,38001,Adeje,-16.78324313,28.12742071,2016-01-01
Atlantic,restaurante,38001,Adeje,-16.73536858,28.08171879,2018-01-01
Atlantic,restaurante,38001,Adeje,-16.73536858,28.08171879,2019-01-01
Atlantic,restaurante,38001,Adeje,-16.73536858,28.08171879,2017-01-01
Atlantic,restaurante,38006,Arona,-16.73301139,28.06049068,2017-01-01
Atlantic,restaurante,38006,Arona,-16.73301139,28.06049068,2016-01-01
Atlantic,bar,38017,Granadilla de Abona,-16.54037878,28.04341019,2016-01-01
Atl Arona,bar,38006,Arona,-16.6818603,28.09852956,2016-01-01
Atipicos,libreria papeleria discoteca,38038,Santa Cruz de Tenerife,-16.25500131,28.46698126,2016-01-01
Atico Vistas VV,vivienda vacacional,38038,Santa Cruz de Tenerife,-16.25664815,28.46168236,2017-01-01
Atico Vistas VV,vivienda vacacional,38038,Santa Cruz de Tenerife,-16.25664815,28.46168236,2018-01-01
Atico Vistas VV,vivienda vacacional,38038,Santa Cruz de Tenerife,-16.25664815,28.46168236,2016-01-01
Atico Vacacional 3 Dormitorios VV,vivienda vacacional,38006,Arona,-16.71584376,28.0560131,2016-01-01
Atico Vacacional 3 Dormitorios VV,vivienda vacacional,38006,Arona,-16.71584376,28.0560131,2018-01-01
Atico Vacacional 3 Dormitorios VV,vivienda vacacional,38006,Arona,-16.71584376,28.0560131,2017-01-01
Atico Serrano 69 VV,vivienda vacacional,38038,Santa Cruz de Tenerife,-16.26079513,28.4667151,2016-01-01
Atico Santa Cruz VV,vivienda vacacional,38038,Santa Cruz de Tenerife,-16.27018326,28.46562469,2016-01-01
Atico Santa Cruz VV,vivienda vacacional,38038,Santa Cruz de Tenerife,-16.27018326,28.46562469,2018-01-01
Atico Santa Cruz VV,vivienda vacacional,38038,Santa Cruz de Tenerife,-16.27018326,28.46562469,2017-01-01
Atico San Francisco VV,vivienda vacacional,38038,Santa Cruz de Tenerife,-16.24843863,28.47061169,2016-01-01
Atico Polsa VV,vivienda vacacional,38023,La Laguna,-16.31549511,28.4828265,2020-01-01
Atico Polsa VV,vivienda vacacional,38023,La Laguna,-16.31549511,28.4828265,2023-01-01
Atico Polsa VV,vivienda vacacional,38023,La Laguna,-16.31549511,28.4828265,2022-01-01
Atico Polsa VV,vivienda vacacional,38023,La Laguna,-16.31549511,28.4828265,2021-01-01
Atico Polsa VV,vivienda vacacional,38023,La Laguna,-16.31549511,28.4828265,2018-01-01
Atico Polsa VV,vivienda vacacional,38023,La Laguna,-16.31549511,28.4828265,2017-01-01
Atico Polsa VV,vivienda vacacional,38023,La Laguna,-16.31549511,28.4828265,2019-01-01
Atico Playa VV,vivienda vacacional,38020,Güimar,-16.37583544,28.29559686,2016-01-01
Atico Playa VV,vivienda vacacional,38020,Güimar,-16.37583544,28.29559686,2017-01-01
Atico Playa VV,vivienda vacacional,38020,Güimar,-16.37583544,28.29559686,2018-01-01
Atico Los Cristianos VV,vivienda vacacional,38006,Arona,-16.71341276,28.05466707,2016-01-01
Atico Los Cristianos VV,vivienda vacacional,38006,Arona,-16.71341276,28.05466707,2023-01-01
Atico Los Cristianos VV,vivienda vacacional,38006,Arona,-16.71341276,28.05466707,2022-01-01
Atico Los Cristianos VV,vivienda vacacional,38006,Arona,-16.71341276,28.05466707,2021-01-01
Atico Los Cristianos VV,vivienda vacacional,38006,Arona,-16.71341276,28.05466707,2020-01-01
Atico Los Cristianos VV,vivienda vacacional,38006,Arona,-16.71341276,28.05466707,2019-01-01
Atico Los Cristianos VV,vivienda vacacional,38006,Arona,-16.71341276,28.05466707,2018-01-01
Atico Los Cristianos VV,vivienda vacacional,38006,Arona,-16.71341276,28.05466707,2017-01-01
Atico La Laguna VV,vivienda vacacional,38023,La Laguna,-16.3270037,28.48948009,2016-01-01
Atico La Laguna VV,vivienda vacacional,38023,La Laguna,-16.3270037,28.48948009,2017-01-01
Atico En La Magalona VV,vivienda vacacional,38022,Icod de los Vinos,-16.72171287,28.3687271,2018-01-01
Atico En La Magalona VV,vivienda vacacional,38022,Icod de los Vinos,-16.72171287,28.3687271,2017-01-01
Atico En La Magalona VV,vivienda vacacional,38022,Icod de los Vinos,-16.72171287,28.3687271,2016-01-01
Atico Duplex En Playa Del Cabezo VV,vivienda vacacional,38017,Granadilla de Abona,-16.53465826,28.04667701,2018-01-01
Atico Duplex En Playa Del Cabezo VV,vivienda vacacional,38017,Granadilla de Abona,-16.53465826,28.04667701,2017-01-01
Atico Del Sol VV,vivienda vacacional,38038,Santa Cruz de Tenerife,-16.266362,28.46633314,2016-01-01
Atico Cañaveral 3 VV,vivienda vacacional,38017,Granadilla de Abona,-16.53887569,28.04437548,2018-01-01
Atico Cañaveral 3 VV,vivienda vacacional,38017,Granadilla de Abona,-16.53887569,28.04437548,2016-01-01
Atico Cañaveral 3 VV,vivienda vacacional,38017,Granadilla de Abona,-16.53887569,28.04437548,2017-01-01
Atico Cañaveral 2 VV,vivienda vacacional,38017,Granadilla de Abona,-16.53889606,28.04437933,2018-01-01
Atico Cañaveral 2 VV,vivienda vacacional,38017,Granadilla de Abona,-16.53889606,28.04437933,2016-01-01
Atico Cañaveral 2 VV,vivienda vacacional,38017,Granadilla de Abona,-16.53889606,28.04437933,2017-01-01
Atico Bahia VV,vivienda vacacional,38040,Santiago del Teide,-16.84223893,28.23749676,2018-01-01
Atico Bahia VV,vivienda vacacional,38040,Santiago del Teide,-16.84223893,28.23749676,2017-01-01
Atico Atardecer VV,vivienda vacacional,38001,Adeje,-16.78003947,28.12694377,2018-01-01
Atico Atardecer VV,vivienda vacacional,38001,Adeje,-16.78003947,28.12694377,2017-01-01
Atico Arco Iris VV,vivienda vacacional,38001,Adeje,-16.77991625,28.1270286,2018-01-01
Atico Arco Iris VV,vivienda vacacional,38001,Adeje,-16.77991625,28.1270286,2017-01-01
Atico Al Mar VV,vivienda vacacional,38023,La Laguna,-16.34288482,28.55250251,2018-01-01
Atico 2 Izq Edf Eclipse Puertito de Guimar VV,vivienda vacacional,38020,Güimar,-16.37317085,28.29613527,2019-01-01
Atico,bar,38028,Puerto de la Cruz,-16.5423707,28.41802546,2016-01-01
Ateneo de La Laguna,bar cafeteria,38023,La Laguna,-16.31677488,28.48911883,2016-01-01
Atelier 8 Plastic People,moda complementos,38023,La Laguna,-16.314675,28.488554,2017-01-01
Atelier 8 Plastic People,moda complementos,38023,La Laguna,-16.314675,28.488554,2016-01-01
Atelier 8 Plastic People,moda complementos,38023,La Laguna,-16.314675,28.488554,2018-01-01
Atelier 22,comercio otro tipo,38038,Santa Cruz de Tenerife,-16.25158364,28.46794729,2022-01-01
Atelier & Co,hogar muebles electrodomesticos decoracion,38023,La Laguna,-16.31698682,28.48956967,2017-01-01
Atelier & Co,hogar muebles electrodomesticos decoracion,38023,La Laguna,-16.31698682,28.48956967,2016-01-01
Atelier & Co,hogar muebles electrodomesticos decoracion,38023,La Laguna,-16.31698682,28.48956967,2021-01-01
Atelier & Co,hogar muebles electrodomesticos decoracion,38023,La Laguna,-16.31698682,28.48956967,2020-01-01
Atelier & Co,hogar muebles electrodomesticos decoracion,38023,La Laguna,-16.31698682,28.48956967,2019-01-01
Atelier & Co,hogar muebles electrodomesticos decoracion,38023,La Laguna,-16.31698682,28.48956967,2018-01-01
Atanaima,cafeteria,38038,Santa Cruz de Tenerife,-16.27437429,28.47047426,2016-01-01
Atalaya Gran Hotel,alojamiento hotelero,38028,Puerto de la Cruz,-16.546588,28.41102199,2016-01-01
Atalaya Court VV,vivienda vacacional,38001,Adeje,-16.72701272,28.08501849,2019-01-01
Atalaya Court,alojamiento extrahotelero,38001,Adeje,-16.726899,28.08502699,2016-01-01
Atalaya Court,alojamiento extrahotelero,38001,Adeje,-16.726899,28.08502699,2017-01-01
Asturias,restaurante,38040,Santiago del Teide,-16.84061418,28.24390557,2016-01-01
Astral Spain,agencia de viajes,38006,Arona,-16.7078985,28.05639145,2017-01-01
Astral Spain,agencia de viajes,38006,Arona,-16.7078985,28.05639145,2016-01-01
Astral Spain,agencia de viajes,38006,Arona,-16.7078985,28.05639145,2018-01-01
Astoria,alojamiento hotelero,38028,Puerto de la Cruz,-16.545278,28.41658499,2016-01-01
Astoria,alojamiento hotelero,38028,Puerto de la Cruz,-16.545278,28.41658499,2021-01-01
Astoria,alojamiento hotelero,38028,Puerto de la Cruz,-16.545278,28.41658499,2020-01-01
Astoria,alojamiento hotelero,38028,Puerto de la Cruz,-16.545278,28.41658499,2019-01-01
Astoria,alojamiento hotelero,38028,Puerto de la Cruz,-16.545278,28.41658499,2018-01-01
Astoria,alojamiento hotelero,38028,Puerto de la Cruz,-16.545278,28.41658499,2017-01-01
Astoria,alojamiento hotelero,38028,Puerto de la Cruz,-16.545278,28.41658499,2022-01-01
Astliz IT,informador turistico,38040,Santiago del Teide,-16.84175323,28.23881941,2016-01-01
Astliz IT,informador turistico,38040,Santiago del Teide,-16.84175323,28.23881941,2017-01-01
Asociación Deportiva Jardina Atletico,actividades deporte ocio,38023,La Laguna,-16.28723203,28.51727937,2018-01-01
Asociacion de Criadores del Buchon de la Tierra Tacuense,actividades deporte ocio,38023,La Laguna,-16.3028373,28.44670227,2018-01-01
Asociacion de Criaderos de Palomos Los Gorgojos,actividades deporte ocio,38023,La Laguna,-16.2977757,28.44432113,2018-01-01
Asociacion de Criaderos de Palomos Buchones El Rajao La Cuesta,actividades deporte ocio,38023,La Laguna,-16.30283757,28.44670201,2018-01-01
Asociacion de Buchones Los Mirlos de Tacoronte,actividades deporte ocio,38023,La Laguna,-16.30283784,28.44670201,2018-01-01
